Date,Latitude,Longitude,Temperature
20Jan2007,72.7,37.18,270.8969316482544
20Jan2007,72.7,37.18,270.5241713523865
20Jan2007,72.7,37.18,270.56448698043823
21Jan2007,72.7,37.18,270.48136043548584
21Jan2007,72.7,37.18,270.40883016586304
21Jan2007,72.7,37.18,270.43608182668686
21Jan2007,72.7,37.18,270.5292935371399
21Jan2007,72.7,37.18,270.64468145370483
21Jan2007,72.7,37.18,270.6211624145508
21Jan2007,72.7,37.18,270.57467353343964
21Jan2007,72.7,37.18,270.56525182724
21Jan2007,72.7,37.18,270.3080611228943
21Jan2007,72.7,37.18,270.16722679138184
21Jan2007,72.7,37.18,270.166654586792
21Jan2007,72.7,37.18,270.18607890605927
21Jan2007,72.7,37.18,270.03230929374695
21Jan2007,72.7,37.18,270.0337462425232
21Jan2007,72.7,37.18,270.06693267822266
21Jan2007,72.7,37.18,270.064621925354
21Jan2007,72.7,37.18,269.89221477508545
21Jan2007,72.7,37.18,269.8938970565796
21Jan2007,72.7,37.18,269.90332221984863
21Jan2007,72.7,37.18,269.96300411224365
21Jan2007,72.7,37.18,269.973201751709
21Jan2007,72.7,37.18,269.8994674682617
21Jan2007,72.7,37.18,269.7920227050781
21Jan2007,72.7,37.18,269.68227100372314
22Jan2007,72.7,37.18,269.536509513855
22Jan2007,72.7,37.18,269.45522117614746
22Jan2007,72.7,37.18,269.47608947753906
22Jan2007,72.7,37.18,269.19903564453125
22Jan2007,72.7,37.18,269.14229583740234
22Jan2007,72.7,37.18,269.0713834762573
22Jan2007,72.7,37.18,269.0230321884155
22Jan2007,72.7,37.18,268.89875888824463
22Jan2007,72.7,37.18,268.8141703605652
22Jan2007,72.7,37.18,268.7516689300537
22Jan2007,72.7,37.18,268.6896553039551
22Jan2007,72.7,37.18,268.83027267456055
22Jan2007,72.7,37.18,268.8937883377075
22Jan2007,72.7,37.18,268.9310131072998
22Jan2007,72.7,37.18,269.0157594680786
22Jan2007,72.7,37.18,269.08894538879395
22Jan2007,72.7,37.18,269.1668634414673
22Jan2007,72.7,37.18,269.14982509613037
22Jan2007,72.7,37.18,269.1013584136963
22Jan2007,72.7,37.18,269.09994983673096
22Jan2007,72.7,37.18,269.04104471206665
22Jan2007,72.7,37.18,268.9971113204956
22Jan2007,72.7,37.18,268.7140645980835
22Jan2007,72.7,37.18,268.66087007522583
23Jan2007,72.7,37.18,268.641898393631
23Jan2007,72.7,37.18,268.59187173843384
23Jan2007,72.7,37.18,268.54838848114014
23Jan2007,72.7,37.18,268.50134658813477
23Jan2007,72.7,37.18,268.46446204185486
23Jan2007,72.7,37.18,268.3778569698334
23Jan2007,72.7,37.18,268.33659172058105
23Jan2007,72.7,37.18,268.31468200683594
23Jan2007,72.7,37.18,268.2684383392334
23Jan2007,72.7,37.18,268.23614406585693
23Jan2007,72.7,37.18,268.02599716186523
23Jan2007,72.7,37.18,268.0861654281616
23Jan2007,72.7,37.18,268.09825801849365
23Jan2007,72.7,37.18,268.0927324295044
23Jan2007,72.7,37.18,268.09164810180664
23Jan2007,72.7,37.18,268.1133842468262
23Jan2007,72.7,37.18,268.1264543533325
23Jan2007,72.7,37.18,268.1164197921753
23Jan2007,72.7,37.18,268.10784244537354
23Jan2007,72.7,37.18,268.1263656616211
23Jan2007,72.7,37.18,268.13043880462646
23Jan2007,72.7,37.18,268.11760425567627
23Jan2007,72.7,37.18,267.8634557723999
23Jan2007,72.7,37.18,267.86042308807373
24Jan2007,72.7,37.18,267.86349391937256
24Jan2007,72.7,37.18,267.8580913543701
24Jan2007,72.7,37.18,267.8308582305908
24Jan2007,72.7,37.18,267.77385997772217
24Jan2007,72.7,37.18,267.6988801956177
24Jan2007,72.7,37.18,267.6785955429077
24Jan2007,72.7,37.18,267.6059923171997
24Jan2007,72.7,37.18,267.5586223602295
24Jan2007,72.7,37.18,267.5205364227295
24Jan2007,72.7,37.18,267.50011444091797
24Jan2007,72.7,37.18,267.19306898117065
24Jan2007,72.7,37.18,267.2875266075134
24Jan2007,72.7,37.18,267.42086124420166
24Jan2007,72.7,37.18,267.6128730773926
24Jan2007,72.7,37.18,267.77781200408936
24Jan2007,72.7,37.18,268.07783699035645
24Jan2007,72.7,37.18,268.546594619751
24Jan2007,72.7,37.18,268.895902633667
24Jan2007,72.7,37.18,269.3068370819092
24Jan2007,72.7,37.18,269.9077892303467
24Jan2007,72.7,37.18,270.42888259887695
24Jan2007,72.7,37.18,270.8025074005127
24Jan2007,72.7,37.18,271.5346260070801
24Jan2007,72.7,37.18,272.0304470062256
25Jan2007,72.7,37.18,272.34639167785645
25Jan2007,72.7,37.18,272.53043365478516
25Jan2007,72.7,37.18,272.6555290222168
25Jan2007,72.7,37.18,272.6466655731201
25Jan2007,72.7,37.18,272.58154296875
25Jan2007,72.7,37.18,272.7083568572998
25Jan2007,72.7,37.18,272.5826816558838
25Jan2007,72.7,37.18,272.4981498718262
25Jan2007,72.7,37.18,272.59709548950195
25Jan2007,72.7,37.18,272.61192512512207
25Jan2007,72.7,37.18,272.5036792755127
25Jan2007,72.7,37.18,272.6123867034912
25Jan2007,72.7,37.18,272.7894973754883
25Jan2007,72.7,37.18,273.0859565734863
25Jan2007,72.7,37.18,273.2608470916748
25Jan2007,72.7,37.18,273.5496063232422
25Jan2007,72.7,37.18,273.9115867614746
25Jan2007,72.7,37.18,274.9443664550781
25Jan2007,72.7,37.18,275.539852142334
25Jan2007,72.7,37.18,275.60160541534424
25Jan2007,72.7,37.18,275.5607452392578
25Jan2007,72.7,37.18,275.40142154693604
25Jan2007,72.7,37.18,275.0546875
25Jan2007,72.7,37.18,274.19451904296875
26Jan2007,72.7,37.18,273.0052947998047
26Jan2007,72.7,37.18,272.0305976867676
26Jan2007,72.7,37.18,271.3775625228882
26Jan2007,72.7,37.18,270.87706565856934
26Jan2007,72.7,37.18,270.3989419937134
26Jan2007,72.7,37.18,269.9595875740051
